time,Fx,Fy,Fz,Tx,Ty,Tz,dx,dy,dz,dRx,dRy,dRz
3.00926,0,0,0,0,0,0,0,0,0,0,0,0
3.02917,0,0,0,0,0,0,0,0,0,0,0,0
3.04432,0,0,0,0,0,0,0,0,0,0,0,0
3.05664,0,0,0,0,0,0,0,0,0,0,0,0
3.071,0,0,0,0,0,0,0,0,0,0,0,0
3.08458,0,0,0,0,0,0,0,0,0,0,0,0
3.10018,0,0,0,0,0,0,0,0,0,0,0,0
3.11717,0,0,0,0,0,0,0,0,0,0,0,0
3.13259,0,0,0,0,0,0,0,0,0,0,0,0
3.14794,0,0,0,0,0,0,0,0,0,0,0,0
3.16587,0,0,0,0,0,0,0,0,0,0,0,0
3.18777,0,0,0,0,0,0,0,0,0,0,0,0
3.2061,0,0,0,0,0,0,0,0,0,0,0,0
3.22364,0,0,0,0,0,0,0,0,0,0,0,0
3.24448,0,0,0,0,0,0,0,0,0,0,0,0
3.25778,0,0,0,0,0,0,0,0,0,0,0,0
3.27904,0,0,0,0,0,0,0,0,0,0,0,0
3.29304,0,0,0,0,0,0,0,0,0,0,0,0
3.30705,0,0,0,0,0,0,0,0,0,0,0,0
3.32481,0,0,0,0,0,0,0,0,0,0,0,0
3.34408,0,0,0,0,0,0,0,0,0,0,0,0
3.35917,0,0,0,0,0,0,0,0,0,0,0,0
3.3723,0,0,0,0,0,0,0,0,0,0,0,0
3.38716,0,0,0,0,0,0,0,0,0,0,0,0
3.40416,0,0,0,0,0,0,0,0,0,0,0,0
3.41987,0,0,0,0,0,0,0,0,0,0,0,0
3.43801,0,0,0,0,0,0,0,0,0,0,0,0
3.45671,0,0,0,0,0,0,0,0,0,0,0,0
3.47559,0,0,0,0,0,0,0,0,0,0,0,0
3.49507,0,0,0,0,0,0,0,0,0,0,0,0
3.51584,0,0,0,0,0,0,0,0,0,0,0,0
3.53233,0,0,0,0,0,0,0,0,0,0,0,0
3.54844,0,0,0,0,0,0,0,0,0,0,0,0
3.56792,0,0,0,0,0,0,0,0,0,0,0,0
3.58448,0,0,0,0,0,0,0,0,0,0,0,0
3.59857,0,0,0,0,0,0,0,0,0,0,0,0
3.62073,0,0,0,0,0,0,0,0,0,0,0,0
3.63511,0,0,0,0,0,0,0,0,0,0,0,0
3.64984,0,0,0,0,0,0,0,0,0,0,0,0
3.66285,0,0,0,0,0,0,0,0,0,0,0,0
3.68425,0,0,0,0,0,0,0,0,0,0,0,0
3.70554,0,0,0,0,0,0,0,0,0,0,0,0
3.72661,0,0,0,0,0,0,0,0,0,0,0,0
3.7468,0,0,0,0,0,0,0,0,0,0,0,0
3.76603,0,0,0,0,0,0,0,0,0,0,0,0
3.78739,0,0,0,0,0,0,0,0,0,0,0,0
3.80749,0,0,0,0,0,0,0,0,0,0,0,0
3.82471,0,0,0,0,0,0,0,0,0,0,0,0
3.83959,0,0,0,0,0,0,0,0,0,0,0,0
3.85394,0,0,0,0,0,0,0,0,0,0,0,0
3.87296,0,0,0,0,0,0,0,0,0,0,0,0
3.89251,0,0,0,0,0,0,0,0,0,0,0,0
3.91314,0,0,0,0,0,0,0,0,0,0,0,0
3.92848,0,0,0,0,0,0,0,0,0,0,0,0
3.94825,0,0,0,0,0,0,0,0,0,0,0,0
3.96526,0,0,0,0,0,0,0,0,0,0,0,0
3.98626,0,0,0,0,0,0,0,0,0,0,0,0
4.00517,0,0,0,0,0,0,0,0,0,0,0,0
4.02394,0,0,0,0,0,0,0,0,0,0,0,0
4.04502,0,0,0,0,0,0,0,0,0,0,0,0
4.06153,0,0,0,0,0,0,0,0,0,0,0,0
4.08008,0,0,0,0,0,0,0,0,0,0,0,0
4.10197,0,0,0,0,0,0,0,0,0,0,0,0
4.11851,0,0,0,0,0,0,0,0,0,0,0,0
4.14036,0,0,0,0,0,0,0,0,0,0,0,0
4.16195,0,0,0,0,0,0,0,0,0,0,0,0
4.17961,0,0,0,0,0,0,0,0,0,0,0,0
4.19651,0,0,0,0,0,0,0,0,0,0,0,0
4.21573,0,0,0,0,0,0,0,0,0,0,0,0
4.23396,0,0,0,0,0,0,0,0,0,0,0,0
4.25096,0,0,0,0,0,0,0,0,0,0,0,0
4.27205,0,0,0,0,0,0,0,0,0,0,0,0
4.29329,0,0,0,0,0,0,0,0,0,0,0,0
4.31204,0,0,0,0,0,0,0,0,0,0,0,0
4.33221,0,0,0,0,0,0,0,0,0,0,0,0
4.35002,0,0,0,0,0,0,0,0,0,0,0,0
4.36896,0,0,0,0,0,0,0,0,0,0,0,0
4.38146,0,0,0,0,0,0,0,0,0,0,0,0
4.40157,0,0,0,0,0,0,0,0,0,0,0,0
4.41687,0,0,0,0,0,0,0,0,0,0,0,0
4.43711,0,0,0,0,0,0,0,0,0,0,0,0
4.45597,0,0,0,0,0,0,0,0,0,0,0,0
4.47323,0,0,0,0,0,0,0,0,0,0,0,0
4.49141,0,0,0,0,0,0,0,0,0,0,0,0
4.51117,0,0,0,0,0,0,0,0,0,0,0,0
4.52886,0,0,0,0,0,0,0,0,0,0,0,0
4.5471,0,0,0,0,0,0,0,0,0,0,0,0
4.56351,0,0,0,0,0,0,0,0,0,0,0,0
4.58611,0,0,0,0,0,0,0,0,0,0,0,0
4.60125,0,0,0,0,0,0,0,0,0,0,0,0
4.62288,0,0,0,0,0,0,0,0,0,0,0,0
4.63677,0,0,0,0,0,0,0,0,0,0,0,0
4.65354,0,0,0,0,0,0,0,0,0,0,0,0
4.66949,0,0,0,0,0,0,0,0,0,0,0,0
4.6875,0,0,0,0,0,0,0,0,0,0,0,0
4.70738,0,0,0,0,0,0,0,0,0,0,0,0
4.72225,0,0,0,0,0,0,0,0,0,0,0,0
4.73939,0,0,0,0,0,0,0,0,0,0,0,0
4.75744,0,0,0,0,0,0,0,0,0,0,0,0
4.77025,0,0,0,0,0,0,0,0,0,0,0,0
4.7842,0,0,0,0,0,0,0,0,0,0,0,0
4.80542,0,0,0,0,0,0,0,0,0,0,0,0
4.82393,0,0,0,0,0,0,0,0,0,0,0,0
4.83594,0,0,0,0,0,0,0,0,0,0,0,0
4.84776,0,0,0,0,0,0,0,0,0,0,0,0
4.86484,0,0,0,0,0,0,0,0,0,0,0,0
4.88326,0,0,0,0,0,0,0,0,0,0,0,0
4.90282,0,0,0,0,0,0,0,0,0,0,0,0
4.91874,0,0,0,0,0,0,0,0,0,0,0,0
4.93886,0,0,0,0,0,0,0,0,0,0,0,0
4.95536,0,0,0,0,0,0,0,0,0,0,0,0
4.97122,0,0,0,0,0,0,0,0,0,0,0,0
4.98965,0,0,0,0,0,0,0,0,0,0,0,0
5.00693,0,0,0,0,0,0,0,0,0,0,0,0
5.02239,0,0,0,0,0,0,0,0,0,0,0,0
5.0427,0,0,0,0,0,0,0,0,0,0,0,0
5.06096,0,0,0,0,0,0,0,0,0,0,0,0
5.0758,0,0,0,0,0,0,0,0,0,0,0,0
5.09493,0,0,0,0,0,0,0,0,0,0,0,0
5.11047,0,0,0,0,0,0,0,0,0,0,0,0
5.13057,0,0,0,0,0,0,0,0,0,0,0,0
5.14781,0,0,0,0,0,0,0,0,0,0,0,0
5.16271,0,0,0,0,0,0,0,0,0,0,0,0
5.18277,0,0,0,0,0,0,0,0,0,0,0,0
5.19481,0,0,0,0,0,0,0,0,0,0,0,0
5.21166,0,0,0,0,0,0,0,0,0,0,0,0
5.23235,0,0,0,0,0,0,0,0,0,0,0,0
5.2488,0,0,0,0,0,0,0,0,0,0,0,0
5.27028,0,0,0,0,0,0,0,0,0,0,0,0
5.2903,0,0,0,0,0,0,0,0,0,0,0,0
5.30889,0,0,0,0,0,0,0,0,0,0,0,0
5.32658,0,0,0,0,0,0,0,0,0,0,0,0
5.34479,0,0,0,0,0,0,0,0,0,0,0,0
5.36161,0,0,0,0,0,0,0,0,0,0,0,0
5.3805,0,0,0,0,0,0,0,0,0,0,0,0
5.40037,0,0,0,0,0,0,0,0,0,0,0,0
5.41693,0,0,0,0,0,0,0,0,0,0,0,0
5.4308,0,0,0,0,0,0,0,0,0,0,0,0
5.45068,0,0,0,0,0,0,0,0,0,0,0,0
5.46911,0,0,0,0,0,0,0,0,0,0,0,0
5.48495,0,0,0,0,0,0,0,0,0,0,0,0
5.5015,0,0,0,0,0,0,0,0,0,0,0,0
5.52242,0,0,0,0,0,0,0,0,0,0,0,0
5.53715,0,0,0,0,0,0,0,0,0,0,0,0
5.55423,0,0,0,0,0,0,0,0,0,0,0,0
5.57503,0,0,0,0,0,0,0,0,0,0,0,0
5.5923,0,0,0,0,0,0,0,0,0,0,0,0
5.61407,0,0,0,0,0,0,0,0,0,0,0,0
5.63299,0,0,0,0,0,0,0,0,0,0,0,0
5.64828,0,0,0,0,0,0,0,0,0,0,0,0
5.66318,0,0,0,0,0,0,0,0,0,0,0,0
5.67977,0,0,0,0,0,0,0,0,0,0,0,0
5.693,0,0,0,0,0,0,0,0,0,0,0,0
5.70621,0,0,0,0,0,0,0,0,0,0,0,0
5.72706,0,0,0,0,0,0,0,0,0,0,0,0
5.74286,0,0,0,0,0,0,0,0,0,0,0,0
5.76041,0,0,0,0,0,0,0,0,0,0,0,0
5.77875,0,0,0,0,0,0,0,0,0,0,0,0
5.79356,0,0,0,0,0,0,0,0,0,0,0,0
5.80965,0,0,0,0,0,0,0,0,0,0,0,0
5.82819,0,0,0,0,0,0,0,0,0,0,0,0
5.84435,0,0,0,0,0,0,0,0,0,0,0,0
5.8651,0,0,0,0,0,0,0,0,0,0,0,0
5.87856,0,0,0,0,0,0,0,0,0,0,0,0
5.89422,0,0,0,0,0,0,0,0,0,0,0,0
5.91276,0,0,0,0,0,0,0,0,0,0,0,0
5.93425,0,0,0,0,0,0,0,0,0,0,0,0
5.9494,0,0,0,0,0,0,0,0,0,0,0,0
5.96957,0,0,0,0,0,0,0,0,0,0,0,0
5.98807,0,0,0,0,0,0,0,0,0,0,0,0
6.00756,0,0,0,0,0,0,0,0,0,0,0,0
6.02638,0,0,0,0,0,0,0,0,0,0,0,0
6.04377,0,0,0,0,0,0,0,0,0,0,0,0
6.05893,0,0,0,0,0,0,0,0,0,0,0,0
6.07655,0,0,0,0,0,0,0,0,0,0,0,0
6.09431,0,0,0,0,0,0,0,0,0,0,0,0
6.11401,0,0,0,0,0,0,0,0,0,0,0,0
6.13468,0,0,0,0,0,0,0,0,0,0,0,0
6.15531,0,0,0,0,0,0,0,0,0,0,0,0
6.17258,0,0,0,0,0,0,0,0,0,0,0,0
6.19367,0,0,0,0,0,0,0,0,0,0,0,0
6.21338,0,0,0,0,0,0,0,0,0,0,0,0
6.2279,0,0,0,0,0,0,0,0,0,0,0,0
6.24725,0,0,0,0,0,0,0,0,0,0,0,0
6.26988,0,0,0,0,0,0,0,0,0,0,0,0
6.28827,0,0,0,0,0,0,0,0,0,0,0,0
6.30671,0,0,0,0,0,0,0,0,0,0,0,0
6.32433,0,0,0,0,0,0,0,0,0,0,0,0
6.34397,0,0,0,0,0,0,0,0,0,0,0,0
6.36327,0,0,0,0,0,0,0,0,0,0,0,0
6.38198,0,0,0,0,0,0,0,0,0,0,0,0
6.39758,0,0,0,0,0,0,0,0,0,0,0,0
6.41727,0,0,0,0,0,0,0,0,0,0,0,0
6.43503,0,0,0,0,0,0,0,0,0,0,0,0
6.45193,0,0,0,0,0,0,0,0,0,0,0,0
6.47115,0,0,0,0,0,0,0,0,0,0,0,0
6.48658,0,0,0,0,0,0,0,0,0,0,0,0
6.50705,0,0,0,0,0,0,0,0,0,0,0,0
6.52144,0,0,0,0,0,0,0,0,0,0,0,0
6.54197,0,0,0,0,0,0,0,0,0,0,0,0
6.5584,0,0,0,0,0,0,0,0,0,0,0,0
6.57436,0,0,0,0,0,0,0,0,0,0,0,0
6.59401,0,0,0,0,0,0,0,0,0,0,0,0
6.60903,0,0,0,0,0,0,0,0,0,0,0,0
6.62719,0,0,0,0,0,0,0,0,0,0,0,0
6.64702,0,0,0,0,0,0,0,0,0,0,0,0
6.66834,0,0,0,0,0,0,0,0,0,0,0,0
6.6897,0,0,0,0,0,0,0,0,0,0,0,0
6.70848,0,0,0,0,0,0,0,0,0,0,0,0
6.72458,0,0,0,0,0,0,0,0,0,0,0,0
6.73959,0,0,0,0,0,0,0,0,0,0,0,0
6.75632,0,0,0,0,0,0,0,0,0,0,0,0
6.77505,0,0,0,0,0,0,0,0,0,0,0,0
6.79068,0,0,0,0,0,0,0,0,0,0,0,0
6.80563,0,0,0,0,0,0,0,0,0,0,0,0
6.82024,0,0,0,0,0,0,0,0,0,0,0,0
6.83795,0,0,0,0,0,0,0,0,0,0,0,0
6.85751,0,0,0,0,0,0,0,0,0,0,0,0
6.8751,0,0,0,0,0,0,0,0,0,0,0,0
6.8925,0,0,0,0,0,0,0,0,0,0,0,0
6.90862,0,0,0,0,0,0,0,0,0,0,0,0
6.92791,0,0,0,0,0,0,0,0,0,0,0,0
6.94439,0,0,0,0,0,0,0,0,0,0,0,0
6.96035,0,0,0,0,0,0,0,0,0,0,0,0
6.9817,0,0,0,0,0,0,0,0,0,0,0,0
6.99914,0,0,0,0,0,0,0,0,0,0,0,0
7.01472,0,0,0,0,0,0,0,0,0,0,0,0
7.0303,0,0,0,0,0,0,0,0,0,0,0,0
7.05236,0,0,0,0,0,0,0,0,0,0,0,0
7.06802,0,0,0,0,0,0,0,0,0,0,0,0
7.08218,0,0,0,0,0,0,0,0,0,0,0,0
7.09768,0,0,0,0,0,0,0,0,0,0,0,0
7.11371,0,0,0,0,0,0,0,0,0,0,0,0
7.1318,0,0,0,0,0,0,0,0,0,0,0,0
7.15273,0,0,0,0,0,0,0,0,0,0,0,0
7.16825,0,0,0,0,0,0,0,0,0,0,0,0
7.18164,0,0,0,0,0,0,0,0,0,0,0,0
7.19746,0,0,0,0,0,0,0,0,0,0,0,0
7.21577,0,0,0,0,0,0,0,0,0,0,0,0
7.23387,0,0,0,0,0,0,0,0,0,0,0,0
7.25405,0,0,0,0,0,0,0,0,0,0,0,0
7.27027,0,0,0,0,0,0,0,0,0,0,0,0
7.28674,0,0,0,0,0,0,0,0,0,0,0,0
7.30524,0,0,0,0,0,0,0,0,0,0,0,0
7.32411,0,0,0,0,0,0,0,0,0,0,0,0
7.34515,0,0,0,0,0,0,0,0,0,0,0,0
7.36075,0,0,0,0,0,0,0,0,0,0,0,0
7.37482,0,0,0,0,0,0,0,0,0,0,0,0
7.39267,0,0,0,0,0,0,0,0,0,0,0,0
7.41094,0,0,0,0,0,0,0,0,0,0,0,0
7.42561,0,0,0,0,0,0,0,0,0,0,0,0
7.44504,0,0,0,0,0,0,0,0,0,0,0,0
7.45801,0,0,0,0,0,0,0,0,0,0,0,0
7.47099,0,0,0,0,0,0,0,0,0,0,0,0
7.48373,0,0,0,0,0,0,0,0,0,0,0,0
7.49616,0,0,0,0,0,0,0,0,0,0,0,0
7.51093,0,0,0,0,0,0,0,0,0,0,0,0
7.5309,0,0,0,0,0,0,0,0,0,0,0,0
7.54966,0,0,0,0,0,0,0,0,0,0,0,0
7.57033,0,0,0,0,0,0,0,0,0,0,0,0
7.58746,0,0,0,0,0,0,0,0,0,0,0,0
7.60681,0,0,0,0,0,0,0,0,0,0,0,0
7.62323,0,0,0,0,0,0,0,0,0,0,0,0
7.63984,0,0,0,0,0,0,0,0,0,0,0,0
7.66183,0,0,0,0,0,0,0,0,0,0,0,0
7.67553,0,0,0,0,0,0,0,0,0,0,0,0
7.68996,0,0,0,0,0,0,0,0,0,0,0,0
7.70586,0,0,0,0,0,0,0,0,0,0,0,0
7.72038,0,0,0,0,0,0,0,0,0,0,0,0
7.73299,0,0,0,0,0,0,0,0,0,0,0,0
7.74488,0,0,0,0,0,0,0,0,0,0,0,0
7.76188,0,0,0,0,0,0,0,0,0,0,0,0
7.77664,0,0,0,0,0,0,0,0,0,0,0,0
7.79576,0,0,0,0,0,0,0,0,0,0,0,0
7.81778,0,0,0,0,0,0,0,0,0,0,0,0
7.83669,0,0,0,0,0,0,0,0,0,0,0,0
7.85646,0,0,0,0,0,0,0,0,0,0,0,0
7.87506,0,0,0,0,0,0,0,0,0,0,0,0
7.89608,0,0,0,0,0,0,0,0,0,0,0,0
7.91921,0,0,0,0,0,0,0,0,0,0,0,0
7.93642,0,0,0,0,0,0,0,0,0,0,0,0
7.95254,0,0,0,0,0,0,0,0,0,0,0,0
7.96815,0,0,0,0,0,0,0,0,0,0,0,0
7.99095,0,0,0,0,0,0,0,0,0,0,0,0
8.00541,0,0,0,0,0,0,0,0,0,0,0,0
8.01861,0,0,0,0,0,0,0,0,0,0,0,0
8.03831,0,0,0,0,0,0,0,0,0,0,0,0
8.05486,0,0,0,0,0,0,0,0,0,0,0,0
8.07275,0,0,0,0,0,0,0,0,0,0,0,0
8.08821,0,0,0,0,0,0,0,0,0,0,0,0
8.10574,0,0,0,0,0,0,0,0,0,0,0,0
8.11936,0,0,0,0,0,0,0,0,0,0,0,0
8.14058,0,0,0,0,0,0,0,0,0,0,0,0
8.15424,0,0,0,0,0,0,0,0,0,0,0,0
8.17185,0,0,0,0,0,0,0,0,0,0,0,0
8.19095,0,0,0,0,0,0,0,0,0,0,0,0
8.2122,0,0,0,0,0,0,0,0,0,0,0,0
8.22841,0,0,0,0,0,0,0,0,0,0,0,0
8.24305,0,0,0,0,0,0,0,0,0,0,0,0
8.25523,0,0,0,0,0,0,0,0,0,0,0,0
8.27557,0,0,0,0,0,0,0,0,0,0,0,0
8.29522,0,0,0,0,0,0,0,0,0,0,0,0
8.31084,0,0,0,0,0,0,0,0,0,0,0,0
8.32927,0,0,0,0,0,0,0,0,0,0,0,0
8.34494,0,0,0,0,0,0,0,0,0,0,0,0
8.3621,0,0,0,0,0,0,0,0,0,0,0,0
8.37919,0,0,0,0,0,0,0,0,0,0,0,0
8.39736,0,0,0,0,0,0,0,0,0,0,0,0
8.41194,0,0,0,0,0,0,0,0,0,0,0,0
8.42863,0,0,0,0,0,0,0,0,0,0,0,0
8.44891,0,0,0,0,0,0,0,0,0,0,0,0
8.46668,0,0,0,0,0,0,0,0,0,0,0,0
8.48248,0,0,0,0,0,0,0,0,0,0,0,0
8.50128,0,0,0,0,0,0,0,0,0,0,0,0
8.52047,0,0,0,0,0,0,0,0,0,0,0,0
8.53779,0,0,0,0,0,0,0,0,0,0,0,0
8.55507,0,0,0,0,0,0,0,0,0,0,0,0
8.57477,0,0,0,0,0,0,0,0,0,0,0,0
8.59223,0,0,0,0,0,0,0,0,0,0,0,0
8.60998,0,0,0,0,0,0,0,0,0,0,0,0
8.62801,0,0,0,0,0,0,0,0,0,0,0,0
8.64714,0,0,0,0,0,0,0,0,0,0,0,0
8.65971,0,0,0,0,0,0,0,0,0,0,0,0
8.67792,0,0,0,0,0,0,0,0,0,0,0,0
8.69316,0,0,0,0,0,0,0,0,0,0,0,0
8.71355,0,0,0,0,0,0,0,0,0,0,0,0
8.73144,0,0,0,0,0,0,0,0,0,0,0,0
8.74842,0,0,0,0,0,0,0,0,0,0,0,0
8.76605,0,0,0,0,0,0,0,0,0,0,0,0
8.78136,0,0,0,0,0,0,0,0,0,0,0,0
8.80351,0,0,0,0,0,0,0,0,0,0,0,0
8.82512,0,0,0,0,0,0,0,0,0,0,0,0
8.84037,0,0,0,0,0,0,0,0,0,0,0,0
8.85721,0,0,0,0,0,0,0,0,0,0,0,0
8.87535,0,0,0,0,0,0,0,0,0,0,0,0
8.89338,0,0,0,0,0,0,0,0,0,0,0,0
8.91416,0,0,0,0,0,0,0,0,0,0,0,0
8.93311,0,0,0,0,0,0,0,0,0,0,0,0
8.94993,0,0,0,0,0,0,0,0,0,0,0,0
8.97066,0,0,0,0,0,0,0,0,0,0,0,0
8.98696,0,0,0,0,0,0,0,0,0,0,0,0
9.00561,0,0,0,0,0,0,0,0,0,0,0,0
9.02552,0,0,0,0,0,0,0,0,0,0,0,0
9.04016,0,0,0,0,0,0,0,0,0,0,0,0
9.05904,0,0,0,0,0,0,0,0,0,0,0,0
9.0804,0,0,0,0,0,0,0,0,0,0,0,0
9.10164,0,0,0,0,0,0,0,0,0,0,0,0
9.12003,0,0,0,0,0,0,0,0,0,0,0,0
9.13858,0,0,0,0,0,0,0,0,0,0,0,0
9.15819,0,0,0,0,0,0,0,0,0,0,0,0
9.17498,0,0,0,0,0,0,0,0,0,0,0,0
9.1964,0,0,0,0,0,0,0,0,0,0,0,0
9.21879,0,0,0,0,0,0,0,0,0,0,0,0
9.23437,0,0,0,0,0,0,0,0,0,0,0,0
9.25428,0,0,0,0,0,0,0,0,0,0,0,0
9.27227,0,0,0,0,0,0,0,0,0,0,0,0
9.2951,0,0,0,0,0,0,0,0,0,0,0,0
9.31251,0,0,0,0,0,0,0,0,0,0,0,0
9.33139,0,0,0,0,0,0,0,0,0,0,0,0
9.35359,0,0,0,0,0,0,0,0,0,0,0,0
9.37134,0,0,0,0,0,0,0,0,0,0,0,0
9.39287,0,0,0,0,0,0,0,0,0,0,0,0
9.4139,0,0,0,0,0,0,0,0,0,0,0,0
9.43265,0,0,0,0,0,0,0,0,0,0,0,0
9.45167,0,0,0,0,0,0,0,0,0,0,0,0
9.46784,0,0,0,0,0,0,0,0,0,0,0,0
9.48857,0,0,0,0,0,0,0,0,0,0,0,0
9.50812,0,0,0,0,0,0,0,0,0,0,0,0
9.52654,0,0,0,0,0,0,0,0,0,0,0,0
9.54556,0,0,0,0,0,0,0,0,0,0,0,0
9.56467,0,0,0,0,0,0,0,0,0,0,0,0
9.58873,0,0,0,0,0,0,0,0,0,0,0,0
9.60558,0,0,0,0,0,0,0,0,0,0,0,0
9.62439,0,0,0,0,0,0,0,0,0,0,0,0
9.64188,0,0,0,0,0,0,0,0,0,0,0,0
9.65731,0,0,0,0,0,0,0,0,0,0,0,0
9.67912,0,0,0,0,0,0,0,0,0,0,0,0
9.69784,0,0,0,0,0,0,0,0,0,0,0,0
9.71749,0,0,0,0,0,0,0,0,0,0,0,0
9.7382,0,0,0,0,0,0,0,0,0,0,0,0
9.75529,0,0,0,0,0,0,0,0,0,0,0,0
9.76769,0,0,0,0,0,0,0,0,0,0,0,0
9.78024,0,0,0,0,0,0,0,0,0,0,0,0
9.79415,0,0,0,0,0,0,0,0,0,0,0,0
9.81344,0,0,0,0,0,0,0,0,0,0,0,0
9.83476,0,0,0,0,0,0,0,0,0,0,0,0
9.85283,0,0,0,0,0,0,0,0,0,0,0,0
9.87398,0,0,0,0,0,0,0,0,0,0,0,0
9.89529,0,0,0,0,0,0,0,0,0,0,0,0
9.91514,0,0,0,0,0,0,0,0,0,0,0,0
9.93707,0,0,0,0,0,0,0,0,0,0,0,0
9.95368,0,0,0,0,0,0,0,0,0,0,0,0
9.97058,0,0,0,0,0,0,0,0,0,0,0,0
9.98667,0,0,0,0,0,0,0,0,0,0,0,0
10.0064,0,0,0,0,0,0,0,0,0,0,0,0
10.0267,0,0,0,0,0,0,0,0,0,0,0,0
10.0432,0,0,0,0,0,0,0,0,0,0,0,0
10.0653,0,0,0,0,0,0,0,0,0,0,0,0
10.0877,0,0,0,0,0,0,0,0,0,0,0,0
10.1047,0,0,0,0,0,0,0,0,0,0,0,0
10.125,0,0,0,0,0,0,0,0,0,0,0,0
10.1418,0,0,0,0,0,0,0,0,0,0,0,0
10.1633,0,0,0,0,0,0,0,0,0,0,0,0
10.181,0,0,0,0,0,0,0,0,0,0,0,0
10.1965,0,0,0,0,0,0,0,0,0,0,0,0
10.2187,0,0,0,0,0,0,0,0,0,0,0,0
10.2327,0,0,0,0,0,0,0,0,0,0,0,0
10.2503,0,0,0,0,0,0,0,0,0,0,0,0
10.2697,0,0,0,0,0,0,0,0,0,0,0,0
10.2894,0,0,0,0,0,0,0,0,0,0,0,0
10.3069,0,0,0,0,0,0,0,0,0,0,0,0
10.3217,0,0,0,0,0,0,0,0,0,0,0,0
10.3394,0,0,0,0,0,0,0,0,0,0,0,0
10.3583,0,0,0,0,0,0,0,0,0,0,0,0
10.3763,0,0,0,0,0,0,0,0,0,0,0,0
10.3944,0,0,0,0,0,0,0,0,0,0,0,0
10.4151,0,0,0,0,0,0,0,0,0,0,0,0
10.4339,0,0,0,0,0,0,0,0,0,0,0,0
10.4516,0,0,0,0,0,0,0,0,0,0,0,0
10.4709,0,0,0,0,0,0,0,0,0,0,0,0
10.4897,0,0,0,0,0,0,0,0,0,0,0,0
10.5098,0,0,0,0,0,0,0,0,0,0,0,0
10.526,0,0,0,0,0,0,0,0,0,0,0,0
10.546,0,0,0,0,0,0,0,0,0,0,0,0
10.5658,0,0,0,0,0,0,0,0,0,0,0,0
10.5832,0,0,0,0,0,0,0,0,0,0,0,0
10.6057,0,0,0,0,0,0,0,0,0,0,0,0
10.6204,0,0,0,0,0,0,0,0,0,0,0,0
10.6426,0,0,0,0,0,0,0,0,0,0,0,0
10.6624,0,0,0,0,0,0,0,0,0,0,0,0
10.6805,0,0,0,0,0,0,0,0,0,0,0,0
10.7032,0,0,0,0,0,0,0,0,0,0,0,0
10.718,0,0,0,0,0,0,0,0,0,0,0,0
10.7365,0,0,0,0,0,0,0,0,0,0,0,0
10.75,0,0,0,0,0,0,0,0,0,0,0,0
10.7696,0,0,0,0,0,0,0,0,0,0,0,0
10.7827,0,0,0,0,0,0,0,0,0,0,0,0
10.7957,0,0,0,0,0,0,0,0,0,0,0,0
10.8148,0,0,0,0,0,0,0,0,0,0,0,0
10.8306,0,0,0,0,0,0,0,0,0,0,0,0
10.8468,0,0,0,0,0,0,0,0,0,0,0,0
10.8676,0,0,0,0,0,0,0,0,0,0,0,0
10.8839,0,0,0,0,0,0,0,0,0,0,0,0
10.8973,0,0,0,0,0,0,0,0,0,0,0,0
10.9186,0,0,0,0,0,0,0,0,0,0,0,0
10.9357,0,0,0,0,0,0,0,0,0,0,0,0
10.957,0,0,0,0,0,0,0,0,0,0,0,0
10.9758,0,0,0,0,0,0,0,0,0,0,0,0
10.9922,0,0,0,0,0,0,0,0,0,0,0,0
11.0092,0,0,0,0,0,0,0,0,0,0,0,0
11.0261,0,0,0,0,0,0,0,0,0,0,0,0
11.0441,0,0,0,0,0,0,0,0,0,0,0,0
11.0611,0,0,0,0,0,0,0,0,0,0,0,0
11.0802,0,0,0,0,0,0,0,0,0,0,0,0
11.0977,0,0,0,0,0,0,0,0,0,0,0,0
11.1199,0,0,0,0,0,0,0,0,0,0,0,0
11.1349,0,0,0,0,0,0,0,0,0,0,0,0
11.1554,0,0,0,0,0,0,0,0,0,0,0,0
11.1678,0,0,0,0,0,0,0,0,0,0,0,0
11.1792,0,0,0,0,0,0,0,0,0,0,0,0
11.1917,0,0,0,0,0,0,0,0,0,0,0,0
11.208,0,0,0,0,0,0,0,0,0,0,0,0
11.2244,0,0,0,0,0,0,0,0,0,0,0,0
11.2424,0,0,0,0,0,0,0,0,0,0,0,0
11.26,0,0,0,0,0,0,0,0,0,0,0,0
11.2725,0,0,0,0,0,0,0,0,0,0,0,0
11.2844,0,0,0,0,0,0,0,0,0,0,0,0
11.297,0,0,0,0,0,0,0,0,0,0,0,0
11.3135,0,0,0,0,0,0,0,0,0,0,0,0
11.3297,0,0,0,0,0,0,0,0,0,0,0,0
11.3518,0,0,0,0,0,0,0,0,0,0,0,0
11.373,0,0,0,0,0,0,0,0,0,0,0,0
11.389,0,0,0,0,0,0,0,0,0,0,0,0
11.4037,0,0,0,0,0,0,0,0,0,0,0,0
11.4205,0,0,0,0,0,0,0,0,0,0,0,0
11.4392,0,0,0,0,0,0,0,0,0,0,0,0
11.4604,0,0,0,0,0,0,0,0,0,0,0,0
11.4796,0,0,0,0,0,0,0,0,0,0,0,0
11.5021,0,0,0,0,0,0,0,0,0,0,0,0
11.518,0,0,0,0,0,0,0,0,0,0,0,0
11.5306,0,0,0,0,0,0,0,0,0,0,0,0
